PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,GP,MIN,AVG_SEC_PER_TOUCH,AVG_DRIB_PER_TOUCH,TOUCHES,ELBOW_TOUCHES,POST_TOUCHES,PAINT_TOUCHES,AVG_SPEED,DIST_MILES,AVG_SPEED_OFF,AVG_SPEED_DEF,STL,BLK,DRIVE_PTS,CATCH_SHOOT_PTS,PULL_UP_PTS,PAINT_TOUCH_PTS,SEASON_LABEL
1630535,Greg Brown III,DAL,6,40.0,1.76,0.7,36,1,0,6,4.26,2.0,4.36,4.17,0,4,0,3,0,6,2023-24
1630611,Gui Santos,GSW,22,187.0,1.95,1.18,246,8,1,29,4.58,15.4,4.9,4.23,4,2,9,30,0,27,2023-24
1628977,Hamidou Diallo,WAS,2,5.0,3.2,2.4,10,0,0,2,4.79,0.3,5.54,3.76,2,0,0,0,0,2,2023-24
203084,Harrison Barnes,SAC,82,2381.0,2.01,1.14,2894,45,51,122,4.41,185.3,4.8,4.04,54,12,267,374,128,107,2023-24
1628385,Harry Giles III,LAL,23,100.0,2.0,0.81,155,7,5,19,4.15,7.3,4.45,3.83,2,3,11,11,0,15,2023-24
1629312,Haywood Highsmith,MIA,66,1366.0,1.84,1.0,1585,23,4,125,4.57,111.3,4.81,4.32,53,30,30,221,23,66,2023-24
1630929,Henri Drell,CHI,4,30.0,1.94,1.0,43,0,0,1,4.65,2.4,5.07,4.23,2,1,0,6,0,2,2023-24
1630529,Herbert Jones,NOP,75,2295.0,2.52,1.53,3234,40,0,108,4.32,176.5,4.55,4.09,103,61,145,349,17,81,2023-24
1641816,Hunter Tyson,DEN,17,47.0,2.08,1.01,72,3,0,2,4.53,3.9,4.72,4.09,1,0,2,11,2,0,2023-24
1630641,Ibou Badji,POR,22,226.0,1.53,0.22,232,24,0,35,4.14,16.9,4.31,3.96,3,20,0,6,0,21,2023-24
1630193,Immanuel Quickley,TOR,67,1942.0,4.84,4.47,4020,19,2,29,4.39,152.6,4.94,3.87,49,10,366,269,370,25,2023-24
1630171,Isaac Okoro,CLE,69,1887.0,2.23,1.62,2116,23,5,97,4.19,141.2,4.26,4.11,57,34,123,239,19,67,2023-24
1628392,Isaiah Hartenstein,NYK,75,1896.0,1.52,0.43,3075,233,14,499,4.38,147.5,4.6,4.14,87,85,51,28,13,393,2023-24
1630543,Isaiah Jackson,IND,60,771.0,1.31,0.47,952,85,23,264,4.32,60.0,4.62,4.02,34,61,22,6,4,266,2023-24
1630198,Isaiah Joe,OKC,78,1445.0,1.9,1.26,1928,25,0,55,4.5,117.7,5.02,3.98,46,22,32,389,120,24,2023-24
1630587,Isaiah Livers,DET,23,469.0,1.79,0.99,457,11,0,21,4.31,36.5,4.6,4.01,13,5,13,60,12,18,2023-24
1630600,Isaiah Mobley,CLE,10,72.0,2.13,1.16,132,5,2,8,4.19,5.4,4.71,3.84,2,0,2,9,0,6,2023-24
1630191,Isaiah Stewart,DET,45,1388.0,1.61,0.72,1642,59,65,209,4.03,98.8,4.28,3.81,14,38,41,189,16,183,2023-24
202738,Isaiah Thomas,PHX,6,19.0,4.1,4.08,48,1,0,0,3.95,1.4,4.51,3.39,0,0,2,3,3,0,2023-24
1631209,Isaiah Wong,IND,1,4.0,4.94,4.09,11,0,0,0,3.94,0.3,5.36,2.57,0,0,2,0,2,0,2023-24
202397,Ish Smith,CHA,43,741.0,4.86,5.08,1452,12,0,22,4.58,60.7,5.14,3.99,17,4,69,5,69,10,2023-24
1630688,Ish Wainright,PHX,11,62.0,1.59,0.92,98,2,0,4,4.29,4.9,4.84,3.77,4,1,0,18,3,0,2023-24
1627826,Ivica Zubac,LAC,67,1770.0,1.38,0.41,2867,255,98,575,4.09,127.6,4.37,3.8,22,82,12,14,2,569,2023-24
1631167,Izaiah Brockington,NOP,1,3.0,4.86,4.44,9,0,0,1,4.74,0.3,5.46,3.75,0,0,2,0,0,0,2023-24
1631120,JD Davison,BOS,7,39.0,5.42,5.47,86,2,0,3,4.34,3.0,4.71,3.95,1,1,1,3,8,4,2023-24
1630550,JT Thor,CHA,62,768.0,1.47,0.54,1017,13,0,63,4.4,61.0,4.72,4.07,11,27,25,95,2,45,2023-24
1629630,Ja Morant,MEM,9,318.0,5.8,5.28,710,3,0,13,4.1,23.3,4.46,3.74,7,5,126,18,40,14,2023-24
201580,JaVale McGee,SAC,46,339.0,1.5,0.45,535,68,9,126,4.19,25.4,4.53,3.84,14,20,11,9,0,136,2023-24
1631095,Jabari Smith Jr.,HOU,76,2424.0,1.86,1.0,3463,104,54,244,4.18,180.7,4.46,3.91,52,61,136,393,189,230,2023-24
1631133,Jabari Walker,POR,72,1701.0,1.83,0.79,2092,91,9,250,4.15,126.5,4.4,3.9,42,22,135,134,13,232,2023-24
1631298,Jack White,OKC,4,64.0,1.33,0.51,71,0,0,5,4.28,4.9,4.56,3.95,4,1,0,6,0,0,2023-24
1631367,Jacob Gilyard,BKN,40,681.0,4.56,4.35,1447,5,0,4,4.46,54.2,4.59,4.33,29,5,9,111,52,0,2023-24
1631210,Jacob Toppin,NYK,9,38.0,1.94,1.07,60,0,0,4,4.38,3.0,4.98,3.84,0,1,2,0,5,6,2023-24
1630702,Jaden Hardy,DAL,72,985.0,4.0,3.7,1723,4,1,28,4.34,76.8,4.68,4.01,22,4,151,183,150,30,2023-24
1631093,Jaden Ivey,DET,76,2181.0,3.56,3.31,3543,44,2,84,4.39,170.3,4.82,3.97,55,40,411,277,209,71,2023-24
1630183,Jaden McDaniels,MIN,72,2105.0,2.07,1.4,2385,28,17,91,4.37,164.1,4.39,4.34,63,42,251,242,88,64,2023-24
1630531,Jaden Springer,BOS,48,507.0,3.3,2.64,540,14,0,40,4.23,38.9,4.32,4.13,36,15,53,32,16,26,2023-24
203109,Jae Crowder,MIL,50,1156.0,1.42,0.52,1431,12,0,64,4.2,86.7,4.48,3.92,38,9,27,159,41,50,2023-24
1630256,Jae'Sean Tate,HOU,65,1031.0,2.24,1.46,1171,27,26,81,4.29,79.3,4.6,3.98,42,15,86,69,0,46,2023-24
1630186,Jahmi'us Ramsey,TOR,7,121.0,3.23,2.91,202,5,0,8,4.48,9.7,4.68,4.31,7,0,12,15,9,6,2023-24
1631170,Jaime Jaquez Jr.,MIA,75,2113.0,3.21,2.84,3142,55,78,218,4.54,169.4,4.99,4.11,77,20,279,201,42,194,2023-24
1631222,Jake LaRavia,MEM,35,806.0,2.4,1.81,1222,19,1,63,4.48,65.6,4.75,4.2,29,12,120,120,57,46,2023-24
1627751,Jakob Poeltl,TOR,50,1319.0,1.4,0.28,2401,319,50,436,4.38,103.0,4.67,4.09,35,76,21,42,2,370,2023-24
1628973,Jalen Brunson,NYK,77,2726.0,5.86,5.57,6778,35,44,30,4.24,206.2,4.67,3.76,70,13,974,265,871,22,2023-24
1630622,Jalen Crutcher,NOP,1,3.0,3.33,3.5,6,0,0,0,4.14,0.2,4.05,4.24,0,0,0,0,0,0,2023-24
1631105,Jalen Duren,DET,60,1762.0,1.87,0.88,3456,310,39,515,4.15,130.1,4.45,3.85,33,47,127,12,16,494,2023-24
1630224,Jalen Green,HOU,82,2601.0,4.35,3.84,4904,31,0,70,4.29,198.8,4.75,3.82,66,28,519,264,510,73,2023-24
1641720,Jalen Hood-Schifino,LAL,20,101.0,4.68,4.44,204,3,0,6,4.21,7.7,4.42,3.87,3,1,12,3,9,4,2023-24
1630552,Jalen Johnson,ATL,56,1889.0,2.07,1.01,3902,88,25,175,4.31,143.7,4.7,3.93,67,47,227,209,65,193,2023-24
1629667,Jalen McDaniels,TOR,49,513.0,1.98,1.18,808,12,1,40,4.41,40.8,4.72,4.11,17,5,50,35,13,28,2023-24
1629618,Jalen Pickett,DEN,26,120.0,4.65,4.37,260,1,0,1,4.18,9.1,4.76,3.59,4,0,4,20,15,0,2023-24
1641771,Jalen Slawson,SAC,12,37.0,1.55,0.71,62,0,0,4,4.31,2.9,4.65,3.95,1,1,2,0,2,2,2023-24
1630188,Jalen Smith,IND,61,1047.0,1.41,0.45,1526,64,32,265,4.32,80.7,4.66,4.0,17,38,48,181,20,278,2023-24
1630591,Jalen Suggs,ORL,75,2025.0,3.08,2.47,3436,20,2,73,4.23,153.0,4.4,4.05,106,47,168,358,165,59,2023-24
1631114,Jalen Williams,OKC,71,2224.0,4.06,3.83,4057,48,3,131,4.48,178.4,5.11,3.88,80,45,546,197,408,154,2023-24
1630592,Jalen Wilson,BKN,41,612.0,2.08,1.27,642,12,0,49,4.33,47.7,4.62,4.05,9,2,37,73,8,41,2023-24
1631288,Jamal Cain,MIA,26,259.0,2.0,1.14,293,5,0,24,4.48,20.6,4.56,4.4,10,5,9,29,12,22,2023-24
1627750,Jamal Murray,DEN,57,1790.0,5.12,4.71,3963,60,50,76,4.14,132.1,4.54,3.72,55,37,335,173,520,73,2023-24
1631123,Jamaree Bouyea,SAS,9,95.0,4.68,4.22,207,0,0,2,4.39,7.5,4.63,4.15,1,0,8,3,4,2,2023-24
1630547,James Bouknight,CHA,14,81.0,3.18,2.43,150,1,0,2,4.16,6.1,4.55,3.75,1,1,3,18,21,2,2023-24
201935,James Harden,LAC,71,2436.0,5.39,4.8,5366,56,5,33,3.61,156.2,3.86,3.35,76,57,337,173,469,18,2023-24
201949,James Johnson,IND,9,47.0,2.92,2.28,78,3,0,2,3.97,3.4,4.34,3.65,5,1,4,0,2,0,2023-24
1630164,James Wiseman,DET,62,1061.0,1.49,0.41,1797,116,49,307,4.37,82.8,4.7,4.05,12,38,20,10,8,330,2023-24
1641716,Jarace Walker,IND,33,340.0,2.02,1.3,547,10,1,20,4.15,25.5,4.53,3.77,15,11,15,45,41,10,2023-24
1630215,Jared Butler,WAS,40,566.0,5.12,4.88,1145,8,0,10,4.33,43.9,4.82,3.89,29,8,112,36,56,4,2023-24
1631197,Jared Rhoden,DET,17,245.0,2.2,1.42,305,1,0,7,4.4,19.4,4.7,4.1,3,13,12,32,28,10,2023-24
1628991,Jaren Jackson Jr.,MEM,66,2124.0,2.91,2.15,3614,116,195,151,4.01,152.9,4.32,3.71,80,106,662,317,86,138,2023-24
1629020,Jarred Vanderbilt,LAL,28,567.0,1.7,1.02,496,31,0,88,4.5,42.5,4.51,4.49,36,4,11,24,0,61,2023-24
1628386,Jarrett Allen,CLE,77,2442.0,1.62,0.4,3848,473,52,818,4.08,177.0,4.28,3.89,53,81,100,84,6,815,2023-24
1630554,Jason Preston,UTA,7,71.0,3.97,3.16,161,0,0,7,4.26,5.4,4.63,3.89,2,1,4,0,4,6,2023-24
1631241,Javon Freeman-Liberty,TOR,21,385.0,3.94,3.56,810,11,1,30,4.5,30.9,4.85,4.15,10,4,43,29,21,30,2023-24
1629750,Javonte Green,CHI,9,230.0,1.2,0.43,350,3,0,29,4.41,18.0,4.76,4.08,10,8,15,30,0,34,2023-24
1630606,Javonte Smart,PHI,1,1.0,24.84,21.0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2023-24
1629637,Jaxson Hayes,LAL,69,860.0,1.38,0.44,1110,72,3,192,4.25,64.9,4.56,3.93,34,29,9,4,0,189,2023-24
1630643,Jay Huff,DEN,19,48.0,1.93,0.63,72,5,0,4,3.94,3.5,4.01,3.86,2,3,8,9,0,4,2023-24
1627759,Jaylen Brown,BOS,69,2308.0,4.08,3.55,3659,67,128,155,3.96,163.1,4.16,3.76,81,37,472,267,409,149,2023-24
1629669,Jaylen Nowell,SAC,13,214.0,4.01,3.8,328,1,0,4,4.26,16.3,4.39,4.19,4,2,28,15,33,4,2023-24
1631119,Jaylin Williams,OKC,69,897.0,1.42,0.3,1867,93,2,92,4.05,64.9,4.33,3.77,28,27,22,171,2,54,2023-24
1628369,Jayson Tatum,BOS,73,2603.0,3.83,2.76,5534,85,128,116,3.64,169.4,3.92,3.37,74,43,574,263,613,127,2023-24
1630288,Jeff Dowtin Jr.,PHI,11,134.0,4.37,4.27,261,3,0,4,4.14,10.0,4.45,3.84,6,1,2,12,17,8,2023-24
201145,Jeff Green,HOU,78,1307.0,1.91,0.87,1450,74,38,100,3.83,89.8,3.99,3.67,16,31,113,150,41,99,2023-24
203924,Jerami Grant,POR,54,1830.0,2.92,1.96,2833,75,102,86,4.13,135.4,4.37,3.89,45,34,363,356,133,80,2023-24
1630526,Jeremiah Robinson-Earl,NOP,38,328.0,1.44,0.6,460,16,2,43,4.63,27.6,5.08,4.2,10,4,14,43,6,38,2023-24
1631110,Jeremy Sochan,SAS,73,2169.0,3.06,2.42,3715,114,59,298,4.49,173.7,4.88,4.12,62,39,203,204,52,233,2023-24
1630579,Jericho Sims,NYK,45,585.0,1.56,0.55,694,34,1,104,4.21,43.1,4.39,4.0,8,19,7,0,0,63,2023-24
1631257,Jermaine Samuels Jr.,HOU,14,60.0,1.76,0.91,66,4,0,4,4.54,5.0,4.97,4.12,1,2,6,0,0,4,2023-24
1629010,Jerome Robinson,GSW,21,79.0,2.17,1.68,151,1,0,5,4.56,6.6,4.88,4.21,1,3,10,6,0,4,2023-24
1641724,Jett Howard,ORL,18,67.0,3.07,2.82,91,0,0,3,3.95,4.9,4.37,3.53,2,2,2,15,8,2,2023-24
1628975,Jevon Carter,CHI,71,997.0,2.68,2.19,1555,5,0,9,4.4,77.5,4.52,4.29,37,16,57,168,155,2,2023-24
202710,Jimmy Butler III,MIA,60,2042.0,4.41,3.24,3657,84,135,343,4.09,148.7,4.31,3.86,79,17,426,149,169,275,2023-24
1629111,Jock Landale,HOU,56,763.0,1.46,0.48,978,103,21,186,4.25,57.6,4.49,4.0,20,33,11,62,4,138,2023-24
203925,Joe Harris,DET,16,170.0,1.37,0.58,160,4,0,5,4.46,14.0,4.98,3.82,3,2,2,30,0,3,2023-24
204060,Joe Ingles,ORL,68,1169.0,3.08,1.84,2028,12,1,12,3.97,83.3,4.17,3.75,43,5,52,177,35,8,2023-24
203954,Joel Embiid,PHI,39,1309.0,2.73,1.36,2911,197,188,222,3.6,84.8,3.83,3.36,46,66,323,233,295,276,2023-24
1628381,John Collins,UTA,67,1868.0,1.62,0.62,3006,93,64,373,4.23,142.2,4.5,3.96,40,61,171,267,37,397,2023-24
1629723,John Konchar,MEM,55,1174.0,2.27,1.48,1907,21,1,96,4.51,93.9,4.65,4.36,51,51,22,114,0,44,2023-24
1631098,Johnny Davis,WAS,50,613.0,2.15,1.43,591,10,1,29,4.46,50.4,4.68,4.26,18,10,35,39,15,34,2023-24
1630548,Johnny Juzang,UTA,19,366.0,2.08,1.33,358,5,0,11,4.62,30.4,4.88,4.33,4,2,17,92,8,9,2023-24
202685,Jonas Valančiūnas,NOP,81,1902.0,1.74,0.5,3924,161,299,472,4.02,135.6,4.27,3.78,31,65,58,214,26,501,2023-24
1628371,Jonathan Isaac,ORL,58,915.0,1.32,0.43,1256,23,5,143,4.3,70.6,4.61,3.99,43,70,13,135,19,163,2023-24
1630228,Jonathan Kuminga,GSW,73,1919.0,2.79,2.05,3360,93,140,242,4.51,151.8,4.92,4.11,54,36,320,153,114,234,2023-24
1629007,Jontay Porter,DET,25,360.0,1.63,0.54,694,43,15,66,4.3,27.6,4.7,3.93,20,20,4,60,2,41,2023-24
203903,Jordan Clarkson,UTA,54,1654.0,3.74,2.95,2735,59,3,82,4.23,126.5,4.65,3.79,32,6,412,174,236,62,2023-24
1630259,Jordan Ford,SAC,6,22.0,4.69,4.73,45,0,0,0,4.54,1.8,4.96,4.18,0,0,4,3,5,0,2023-24
1630692,Jordan Goodwin,MEM,57,1056.0,3.91,3.64,2242,21,0,90,4.45,84.3,4.56,4.31,48,18,117,97,89,53,2023-24
1641722,Jordan Hawkins,NOP,66,1149.0,1.83,1.28,1511,15,0,21,4.5,93.5,4.75,4.24,19,7,62,293,102,12,2023-24
1629162,Jordan McLaughlin,MIN,56,626.0,3.66,3.33,1327,16,0,21,4.66,52.2,5.15,4.17,35,7,25,107,25,14,2023-24
1641757,Jordan Miller,LAC,7,28.0,2.65,2.0,33,1,0,3,4.25,1.8,4.63,3.86,0,0,4,3,0,4,2023-24
1629670,Jordan Nwora,TOR,51,699.0,2.35,1.63,1123,17,3,52,4.52,56.8,4.92,4.14,25,13,87,101,54,57,2023-24
1629673,Jordan Poole,WAS,78,2346.0,4.25,3.89,4185,32,3,42,4.1,172.6,4.65,3.58,86,25,433,316,426,43,2023-24
1641775,Jordan Walsh,BOS,9,83.0,1.76,0.96,83,1,0,4,4.24,6.3,4.31,4.17,5,1,0,6,0,2,2023-24
1630631,Jose Alvarado,NOP,55,1008.0,3.55,3.46,1927,15,0,31,4.47,81.2,4.59,4.34,57,15,81,189,53,26,2023-24
1630581,Josh Giddey,OKC,80,2012.0,3.0,2.31,4523,98,20,184,4.42,158.8,4.8,4.06,51,44,311,255,97,128,2023-24
1630182,Josh Green,DAL,56,1478.0,2.59,1.9,1837,31,0,61,4.6,121.3,4.7,4.52,45,9,88,204,32,30,2023-24
1628404,Josh Hart,NYK,81,2707.0,2.51,1.88,4495,65,7,150,4.07,197.7,4.33,3.79,75,23,180,190,122,91,2023-24
1631169,Josh Minott,MIN,32,91.0,2.54,1.62,125,7,1,16,4.49,7.7,4.86,4.12,5,5,12,12,0,10,2023-24
1629006,Josh Okogie,PHX,60,960.0,2.09,1.39,1101,20,0,90,4.33,73.6,4.23,4.43,48,24,54,84,13,75,2023-24
1626196,Josh Richardson,MIA,43,1103.0,3.38,2.65,1814,12,1,34,4.27,82.5,4.6,3.94,24,14,93,194,59,34,2023-24
1630563,Joshua Primo,LAC,2,10.0,1.65,1.6,5,0,0,0,4.11,0.4,3.72,4.59,0,1,0,0,0,0,2023-24
201950,Jrue Holiday,BOS,68,2228.0,3.6,3.21,3656,65,48,149,4.13,164.4,4.37,3.9,59,52,200,234,253,105,2023-24
1629308,Juan Toscano-Anderson,SAC,11,53.0,1.76,1.05,75,1,0,8,4.6,3.9,5.18,4.07,1,1,0,3,0,4,2023-24
1631262,Jules Bernard,WAS,19,149.0,3.75,2.97,226,2,0,10,4.36,11.6,4.8,4.02,3,1,17,21,14,10,2023-24
1630577,Julian Champagnie,SAS,73,1434.0,1.64,0.78,1865,23,0,76,4.61,117.2,5.04,4.2,48,41,58,275,19,48,2023-24
1641763,Julian Phillips,CHI,39,317.0,1.51,0.74,316,3,0,20,4.62,25.6,4.92,4.33,7,7,27,38,0,17,2023-24
1631124,Julian Strawther,DEN,48,533.0,2.19,1.6,768,8,0,13,4.44,42.4,4.85,4.03,17,7,62,105,38,10,2023-24
203944,Julius Randle,NYK,46,1630.0,3.15,2.19,3337,90,129,165,3.88,112.9,4.09,3.64,25,12,378,163,193,176,2023-24
1630551,Justin Champagnie,WAS,15,235.0,1.87,0.89,353,5,0,26,4.5,19.1,4.78,4.23,10,9,8,33,6,22,2023-24
203200,Justin Holiday,DEN,57,837.0,1.59,0.88,856,25,0,23,4.23,63.7,4.5,3.96,36,8,4,148,38,14,2023-24
1628382,Justin Jackson,MIN,2,1.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2023-24
1631303,Justin Minaya,POR,34,381.0,2.03,1.44,438,4,0,27,4.78,32.8,4.85,4.67,9,10,8,30,6,11,2023-24
203994,Jusuf Nurkić,PHX,75,2050.0,1.83,0.75,4162,267,205,550,4.05,145.9,4.25,3.85,80,79,39,74,6,439,2023-24
1630231,KJ Martin,PHI,60,747.0,1.3,0.65,880,36,0,107,4.18,56.3,4.43,3.92,22,12,28,24,0,93,2023-24
1629232,Kaiser Gates,NOP,1,7.0,1.21,0.14,14,0,0,1,5.29,0.7,4.85,4.24,0,0,0,0,0,0,2023-24
1626157,Karl-Anthony Towns,MIN,62,2026.0,2.13,0.91,3299,135,179,176,3.88,140.8,3.95,3.81,43,41,461,387,107,164,2023-24
202695,Kawhi Leonard,LAC,67,2292.0,3.73,2.96,3599,174,151,188,4.14,169.4,4.45,3.82,111,58,506,290,541,186,2023-24
1631099,Keegan Murray,SAC,77,2589.0,1.93,1.15,3324,53,6,167,4.43,204.1,4.8,4.09,79,59,236,498,214,144,2023-24
1628966,Keita Bates-Diop,BKN,53,665.0,2.15,1.19,705,18,1,57,4.25,49.7,4.46,4.04,25,22,49,60,7,48,2023-24
1629640,Keldon Johnson,SAS,68,2007.0,2.68,1.78,3384,38,14,130,4.25,153.6,4.61,3.9,51,20,375,313,94,121,2023-24
203482,Kelly Olynyk,TOR,77,1726.0,2.26,0.84,3649,110,49,188,4.05,126.3,4.41,3.69,72,28,198,185,38,192,2023-24
1626162,Kelly Oubre Jr.,PHI,67,2031.0,2.31,1.56,2681,49,2,174,4.32,157.0,4.53,4.1,77,46,303,220,138,195,2023-24
1631112,Kendall Brown,IND,15,63.0,1.64,1.04,76,0,0,4,4.2,4.8,4.31,4.09,0,0,10,0,0,8,2023-24
1631254,Kenneth Lofton Jr.,UTA,21,198.0,2.37,1.26,300,29,16,28,4.05,14.5,4.37,3.73,6,5,27,26,11,18,2023-24
1629026,Kenrich Williams,OKC,69,1029.0,1.73,0.96,1337,34,0,126,4.32,79.7,4.69,3.98,38,9,21,161,19,94,2023-24
203484,Kentavious Caldwell-Pope,DEN,74,2341.0,2.0,1.08,2687,51,1,64,3.88,162.0,4.01,3.75,95,40,83,306,173,45,2023-24
1631165,Keon Ellis,SAC,57,978.0,3.06,2.58,1520,15,0,38,4.58,79.6,4.79,4.39,51,29,34,152,78,22,2023-24
1630553,Keon Johnson,BKN,4,51.0,4.11,3.65,88,0,0,2,4.28,3.9,4.51,4.05,3,1,8,12,2,2,2023-24
1630556,Kessler Edwards,SAC,54,275.0,1.58,0.64,365,3,0,21,4.53,22.2,4.95,4.14,10,4,3,61,5,16,2023-24
201142,Kevin Durant,PHX,74,2753.0,3.47,2.41,5252,140,217,110,3.72,182.9,3.97,3.47,68,91,531,496,678,122,2023-24
1628989,Kevin Huerter,SAC,64,1562.0,1.9,1.24,2358,31,0,101,4.59,126.9,5.1,4.1,45,23,100,275,136,83,2023-24
1628995,Kevin Knox II,POR,31,560.0,1.49,0.64,621,13,0,36,4.3,43.2,4.64,3.96,13,7,42,89,24,28,2023-24
201567,Kevin Love,MIA,55,924.0,1.65,0.44,2024,20,44,107,3.97,64.2,4.26,3.67,18,10,44,225,26,109,2023-24
1630284,Kevon Harris,ORL,2,6.0,5.23,5.25,8,0,0,1,4.33,0.5,5.63,3.22,0,0,0,0,2,0,2023-24
1626172,Kevon Looney,GSW,74,1194.0,1.58,0.55,2128,111,15,279,4.1,87.4,4.23,3.96,28,29,37,12,8,210,2023-24
1641749,Keyontae Johnson,OKC,9,66.0,2.6,1.58,80,2,0,6,4.24,5.0,4.34,3.94,1,0,0,3,2,4,2023-24
1641718,Keyonte George,UTA,74,1984.0,5.31,4.66,4660,10,0,21,3.99,142.7,4.29,3.68,36,7,319,213,303,24,2023-24
203114,Khris Middleton,MIL,55,1487.0,3.6,2.8,2766,25,59,54,4.16,110.5,4.52,3.8,51,15,174,189,365,49,2023-24
1630165,Killian Hayes,DET,42,1008.0,4.4,4.01,2039,9,2,19,4.19,75.9,4.63,3.77,36,20,118,57,135,12,2023-24
1630184,Kira Lewis Jr.,UTA,27,258.0,3.77,3.4,502,5,0,9,4.5,21.5,4.71,4.32,9,2,33,9,15,11,2023-24
202691,Klay Thompson,GSW,76,2259.0,2.16,1.36,2965,52,15,85,4.25,168.4,4.81,3.7,50,34,159,676,332,74,2023-24
1641738,Kobe Brown,LAC,43,393.0,1.81,0.92,519,11,3,29,4.25,30.0,4.51,3.97,12,6,10,36,4,19,2023-24
1641723,Kobe Bufkin,ATL,17,196.0,5.03,5.02,414,1,0,3,4.24,15.0,4.55,3.92,7,5,29,12,49,2,2023-24
1628424,Kobi Simmons,TOR,4,67.0,4.17,3.57,141,1,0,1,4.5,5.5,4.79,4.24,6,2,8,3,9,0,2023-24
1627739,Kris Dunn,UTA,65,1234.0,4.01,3.32,2617,25,0,40,4.37,96.6,4.55,4.18,68,28,168,111,30,19,2023-24
1631200,Kris Murray,POR,61,1324.0,2.13,1.34,1533,29,0,101,4.45,105.3,4.63,4.27,53,21,74,135,13,78,2023-24
204001,Kristaps Porziņģis,BOS,57,1690.0,1.64,0.48,2674,185,198,362,3.91,118.0,4.22,3.61,42,111,80,376,82,386,2023-24
203937,Kyle Anderson,MIN,79,1782.0,3.1,2.11,3140,132,18,167,4.07,131.0,4.35,3.79,71,47,239,52,67,103,2023-24
1628398,Kyle Kuzma,WAS,70,2281.0,3.32,2.3,4053,108,51,157,4.26,173.2,4.72,3.82,37,49,529,326,289,162,2023-24
200768,Kyle Lowry,PHI,59,1667.0,3.45,2.8,3315,18,4,51,3.89,113.9,4.22,3.55,58,21,87,191,133,28,2023-24
202681,Kyrie Irving,DAL,57,2000.0,4.12,3.56,4030,58,7,80,3.97,141.6,4.33,3.61,73,28,505,281,529,73,2023-24
1630163,LaMelo Ball,CHA,22,711.0,5.22,5.21,1843,11,0,35,4.39,56.7,4.93,3.85,40,4,229,112,132,29,2023-24
1630205,Lamar Stevens,MEM,38,559.0,2.71,1.79,870,33,12,60,4.18,42.0,4.47,3.89,23,22,99,54,46,46,2023-24
1629013,Landry Shamet,WAS,46,727.0,2.45,1.99,1008,14,0,22,4.7,61.1,5.33,4.11,25,10,79,140,60,16,2023-24
1626204,Larry Nance Jr.,NOP,61,1216.0,1.83,0.85,1812,166,14,225,4.07,89.1,4.35,3.77,61,19,2,92,11,173,2023-24
1628374,Lauri Markkanen,UTA,55,1820.0,1.84,0.82,2787,104,63,257,4.18,137.4,4.53,3.82,50,26,186,522,75,301,2023-24
2544,LeBron James,LAL,70,2481.0,4.07,3.33,5385,110,192,156,3.68,159.8,4.03,3.35,89,38,577,300,277,158,2023-24
1641778,Leaky Black,CHA,26,284.0,1.73,0.81,345,3,1,19,4.38,22.2,4.62,4.08,8,11,3,27,4,22,2023-24
1631159,Leonard Miller,MIN,17,52.0,2.34,1.25,101,1,0,14,4.46,4.3,4.69,4.22,2,1,0,6,6,14,2023-24
1631311,Lester Quinones,GSW,36,385.0,3.46,2.99,646,9,1,21,4.68,32.7,4.98,4.33,6,2,30,71,37,17,2023-24
1629623,Lindell Wigginton,MIL,3,8.0,5.47,4.72,14,0,0,0,4.29,0.6,3.74,5.05,0,0,4,0,0,0,2023-24
1630322,Lindy Waters III,OKC,38,280.0,2.66,1.99,420,1,0,10,4.5,22.6,4.86,4.12,5,7,10,93,24,4,2023-24
1629022,Lonnie Walker IV,BKN,57,982.0,3.49,2.99,1368,9,1,23,4.0,70.7,4.3,3.7,31,18,124,205,157,24,2023-24
1629652,Luguentz Dort,OKC,79,2246.0,2.33,1.72,2176,23,1,126,4.26,171.6,4.56,3.98,72,47,135,425,95,81,2023-24
1629029,Luka Dončić,DAL,69,2587.0,5.46,4.81,6331,53,148,79,3.68,169.6,4.12,3.24,96,36,900,181,1041,60,2023-24
1630568,Luka Garza,MIN,25,122.0,1.48,0.56,213,9,6,38,4.66,10.4,4.99,4.31,4,1,10,26,7,33,2023-24
1629677,Luka Samanic,UTA,42,390.0,1.73,0.93,558,17,22,54,4.36,30.7,4.72,4.04,5,6,33,39,2,42,2023-24
1628379,Luke Kennard,MEM,39,999.0,2.82,1.99,1653,7,0,4,4.15,74.4,4.46,3.82,20,2,40,278,75,6,2023-24
1628436,Luke Kornet,BOS,62,964.0,1.37,0.26,1045,62,7,300,4.18,71.9,4.38,3.98,23,60,0,3,0,277,2023-24
1630201,Malachi Flynn,DET,68,875.0,4.62,4.25,1959,5,0,16,4.41,69.6,4.73,4.1,38,8,109,93,131,6,2023-24
1631103,Malaki Branham,SAS,74,1565.0,3.18,2.52,2531,34,0,53,4.53,126.8,4.92,4.15,27,8,188,239,121,54,2023-24
