PLAYER_ID,PLAYER_NAME,SEASON_LABEL,OFF_SPEED,DEF_SPEED,TIME_PER_TOUCH,DRIBBLES_PER_TOUCH,PTS_PER_TOUCH,DRIVE_PCT,CATCH_SHOOT_PCT,PULL_UP_PCT,PAINT_TOUCH_PCT,ARCHETYPE_ID,ARCHETYPE_CONFIDENCE
203914,Gary Harris,2020-21,4.36,4.15,2.82,2.2,0.2805100182149362,0.3214285714285714,0.3733766233766233,0.224025974025974,0.0811688311688311,7,0.4773007331214856
1629018,Gary Trent Jr.,2020-21,4.11,3.92,2.79,2.22,0.4251805985552115,0.1868932038834951,0.3689320388349514,0.4223300970873786,0.0218446601941747,7,0.6960398552577456
201588,George Hill,2020-21,4.46,3.85,3.67,3.06,0.2100840336134453,0.404,0.296,0.244,0.056,9,0.5474516414974435
1627777,Georges Niang,2020-21,4.84,3.9,1.51,0.67,0.2409638554216867,0.166,0.712,0.076,0.046,0,0.46180499600498237
203507,Giannis Antetokounmpo,2020-21,4.6,3.53,3.92,2.8,0.284878277153558,0.4281018898931799,0.0369761709120788,0.2448644207066557,0.2900575184880855,8,0.999375134354054
203922,Glenn Robinson III,2020-21,4.91,4.26,1.9,1.13,0.2579075425790754,0.3018867924528302,0.4433962264150943,0.1226415094339622,0.1320754716981132,7,0.643322243138693
1629048,Goga Bitadze,2020-21,4.55,3.92,1.35,0.37,0.1983032873806998,0.0,0.3529411764705882,0.0106951871657754,0.6363636363636364,4,0.9721571970544857
201609,Goran Dragic,2020-21,4.76,3.74,4.43,3.96,0.1976149914821124,0.2982758620689655,0.3534482758620689,0.293103448275862,0.0551724137931034,9,0.7232056103369708
202330,Gordon Hayward,2020-21,4.91,3.88,2.78,1.82,0.2858148539246744,0.3017241379310345,0.2894088669950739,0.2635467980295566,0.1453201970443349,7,0.8874006130782695
203476,Gorgui Dieng,2020-21,4.32,3.85,1.79,0.75,0.2366492146596858,0.1061946902654867,0.411504424778761,0.1017699115044247,0.3805309734513274,4,0.7481539345436934
1629684,Grant Williams,2020-21,4.46,3.94,1.57,0.59,0.1555415617128463,0.1214574898785425,0.562753036437247,0.068825910931174,0.2469635627530364,5,0.6146082919544272
1628960,Grayson Allen,2020-21,4.7,4.04,2.42,1.68,0.2892857142857143,0.2530864197530864,0.5123456790123457,0.2222222222222222,0.0123456790123456,7,0.7689994875464012
1628977,Hamidou Diallo,2020-21,4.63,4.0,3.07,2.52,0.2237728585178056,0.4838709677419355,0.1440860215053763,0.1612903225806451,0.210752688172043,8,0.5056892229702985
203084,Harrison Barnes,2020-21,4.8,3.91,2.17,1.17,0.2242555831265508,0.3637621023513139,0.3029045643153527,0.1369294605809128,0.1964038727524204,7,0.4229822697924319
202355,Hassan Whiteside,2020-21,4.16,3.76,1.56,0.39,0.2977725674091442,0.0314960629921259,0.1417322834645669,0.0157480314960629,0.8110236220472441,2,0.9708812025487098
1630193,Immanuel Quickley,2020-21,4.66,4.03,4.84,4.33,0.2888225255972696,0.3146233382570162,0.259970457902511,0.4150664697193501,0.0103397341211226,9,0.5059226258468447
1629067,Isaac Bonga,2020-21,4.55,4.12,1.87,1.13,0.1481481481481481,0.140625,0.5625,0.046875,0.25,3,0.5958761911448571
1630171,Isaac Okoro,2020-21,4.32,4.1,2.41,1.52,0.1840873634945397,0.3919491525423729,0.3241525423728814,0.086864406779661,0.1970338983050847,3,0.6016097487657387
1628392,Isaiah Hartenstein,2020-21,4.56,4.02,1.85,0.51,0.1920398009950248,0.1191709844559585,0.0673575129533678,0.0155440414507772,0.7979274611398963,4,0.922779547000612
1629676,Isaiah Roby,2020-21,4.85,3.89,2.1,1.09,0.1753246753246753,0.3037037037037037,0.1901234567901234,0.1012345679012345,0.4049382716049383,3,0.7585466060401135
1630191,Isaiah Stewart,2020-21,4.53,4.07,1.52,0.4,0.2234242709313264,0.0189473684210526,0.2126315789473684,0.0126315789473684,0.7557894736842106,4,0.893558351376784
202397,Ish Smith,2020-21,4.97,3.95,3.79,3.66,0.1447963800904977,0.3888888888888889,0.1909722222222222,0.3645833333333333,0.0555555555555555,1,0.8922774229493682
1627826,Ivica Zubac,2020-21,4.46,3.87,1.42,0.43,0.2041275797373358,0.025735294117647,0.0128676470588235,0.0036764705882352,0.9577205882352942,2,0.9960638865172174
200755,JJ Redick,2020-21,4.97,4.0,1.88,1.09,0.3103825136612022,0.056338028169014,0.5211267605633803,0.4225352112676056,0.0,0,0.9607125557648936
1629630,Ja Morant,2020-21,4.6,3.77,5.63,4.9,0.2262741652021089,0.579611650485437,0.1058252427184466,0.2097087378640776,0.1048543689320388,1,0.7871179883939203
203960,JaKarr Sampson,2020-21,4.82,4.08,1.74,0.77,0.2551546391752577,0.1515151515151515,0.1717171717171717,0.0,0.6767676767676768,4,0.9886183466426337
203210,JaMychal Green,2020-21,4.33,3.86,1.38,0.4,0.2825797872340425,0.0188235294117647,0.5764705882352941,0.0094117647058823,0.3952941176470588,4,0.9249315658118392
201580,JaVale McGee,2020-21,4.22,3.78,1.76,0.62,0.2098668754894283,0.1604477611940298,0.0932835820895522,0.0522388059701492,0.6940298507462687,4,0.9980188850956443
1630183,Jaden McDaniels,2020-21,4.88,4.16,1.41,0.64,0.1751412429378531,0.1397849462365591,0.5510752688172043,0.1209677419354838,0.1881720430107527,3,0.5663865157796407
203109,Jae Crowder,2020-21,4.64,3.71,1.32,0.47,0.1951396445411679,0.0501858736059479,0.7825278810408922,0.1078066914498141,0.0594795539033457,5,0.5328794277105147
1630256,Jae'Sean Tate,2020-21,4.49,3.85,2.37,1.6,0.2126892573900504,0.2949152542372881,0.3033898305084745,0.0135593220338983,0.3881355932203389,3,0.8690375141615587
1626143,Jahlil Okafor,2020-21,4.25,4.0,2.04,0.74,0.1617100371747211,0.0804597701149425,0.0689655172413793,0.0919540229885057,0.7586206896551724,4,0.9996434219661438
1627774,Jake Layman,2020-21,4.98,3.94,1.79,1.07,0.2365145228215767,0.2690058479532163,0.3508771929824561,0.087719298245614,0.2923976608187134,3,0.7961959848854425
1627751,Jakob Poeltl,2020-21,4.67,4.1,1.49,0.43,0.1719409282700422,0.0286298568507157,0.081799591002045,0.0,0.8895705521472392,2,0.9668109635355162
1628973,Jalen Brunson,2020-21,4.61,3.96,4.55,4.13,0.2296063890473474,0.4832298136645963,0.2322981366459627,0.2670807453416149,0.017391304347826,9,0.6777034604455637
1629667,Jalen McDaniels,2020-21,4.99,4.02,1.91,1.11,0.2219101123595505,0.2943037974683544,0.3386075949367088,0.0696202531645569,0.2974683544303797,3,0.8633237418938966
1627750,Jamal Murray,2020-21,4.56,3.88,4.51,3.78,0.2829006266786034,0.2858649789029536,0.1814345991561181,0.4715189873417721,0.0611814345991561,6,0.5482930531802156
203516,James Ennis III,2020-21,4.74,4.18,2.28,1.34,0.2407079646017699,0.2352941176470588,0.4264705882352941,0.1727941176470588,0.1654411764705882,7,0.5676018727382224
201935,James Harden,2020-21,4.06,3.2,5.57,4.96,0.21875,0.5118110236220472,0.0562429696287964,0.3993250843644544,0.0326209223847019,1,0.6103515679712418
201949,James Johnson,2020-21,4.52,3.81,2.47,1.88,0.223419540229885,0.4437299035369775,0.2765273311897106,0.0868167202572347,0.1929260450160771,7,0.49089452659536226
1630164,James Wiseman,2020-21,4.79,4.1,1.54,0.48,0.2542750929368029,0.0526315789473684,0.239766081871345,0.0526315789473684,0.6549707602339181,4,0.9857406412299647
1629020,Jarred Vanderbilt,2020-21,4.9,4.17,1.62,0.68,0.1492178098676293,0.0564516129032258,0.0120967741935483,0.0,0.9314516129032258,2,0.86411626967919
1628386,Jarrett Allen,2020-21,4.25,3.7,1.58,0.36,0.2303168899052597,0.0226950354609929,0.0709219858156028,0.0,0.9063829787234042,2,0.9975554337709347
1629633,Jarrett Culver,2020-21,4.65,4.06,2.52,1.75,0.2109144542772861,0.4545454545454545,0.2517482517482518,0.0489510489510489,0.2447552447552447,8,0.3587466466388973
1629750,Javonte Green,2020-21,4.5,4.19,1.69,0.7,0.165,0.3131313131313131,0.2727272727272727,0.0606060606060606,0.3535353535353535,3,0.9641714708675497
1629637,Jaxson Hayes,2020-21,4.43,3.92,1.56,0.55,0.2697262479871175,0.0626865671641791,0.0805970149253731,0.026865671641791,0.8298507462686567,2,0.9550581081069403
1627759,Jaylen Brown,2020-21,4.45,3.81,2.81,2.23,0.373599757795943,0.3038897893030794,0.3055105348460292,0.2901134521880065,0.1004862236628849,7,0.8769260201860082
1629658,Jaylen Hoard,2020-21,5.01,4.16,2.01,1.03,0.1895424836601307,0.4137931034482758,0.0689655172413793,0.0,0.5172413793103449,3,0.7799669586197148
1629669,Jaylen Nowell,2020-21,4.72,4.05,3.36,2.97,0.3306948109058927,0.3430851063829787,0.2925531914893617,0.2872340425531915,0.077127659574468,7,0.6706630912840102
1628369,Jayson Tatum,2020-21,4.33,3.61,3.71,2.61,0.2925799316308063,0.3532646048109966,0.156701030927835,0.3883161512027491,0.1017182130584192,7,0.8805672173907099
201145,Jeff Green,2020-21,4.05,3.59,1.9,0.71,0.2323108384458077,0.2059859154929577,0.5633802816901409,0.0721830985915493,0.1584507042253521,5,0.7848945998520083
201952,Jeff Teague,2020-21,4.17,3.61,4.73,4.55,0.1984348798211291,0.5774647887323944,0.1577464788732394,0.2591549295774648,0.0056338028169014,1,0.9079176513439398
203924,Jerami Grant,2020-21,4.48,3.67,2.5,1.57,0.3039951937518774,0.4051383399209486,0.3231225296442688,0.1897233201581027,0.0820158102766798,7,0.8585290934591934
203087,Jeremy Lamb,2020-21,4.66,3.9,2.62,1.71,0.2821100917431192,0.3333333333333333,0.2899728997289973,0.3116531165311653,0.065040650406504,7,0.9125423494686598
1629010,Jerome Robinson,2020-21,5.06,4.18,2.72,2.14,0.1744186046511628,0.24,0.3866666666666666,0.3466666666666667,0.0266666666666666,7,0.45597943585183903
1628975,Jevon Carter,2020-21,4.55,4.26,2.63,2.04,0.2546201232032854,0.1491935483870967,0.5967741935483871,0.2540322580645161,0.0,0,0.439337868352637
202710,Jimmy Butler III,2020-21,4.44,3.91,4.69,3.7,0.2114285714285714,0.5064629847238543,0.0893066980023501,0.1915393654524089,0.2126909518213866,8,0.6224163353993599
203925,Joe Harris,2020-21,4.82,3.75,1.54,0.81,0.3557878435927216,0.1392818280739934,0.6235038084874864,0.1697497279651795,0.0674646354733405,0,0.9846536054500867
204060,Joe Ingles,2020-21,4.58,3.74,3.77,2.86,0.1984981226533166,0.274905422446406,0.4136191677175284,0.3064312736443884,0.0050441361916771,9,0.9230094550861287
203954,Joel Embiid,2020-21,4.01,3.57,2.5,1.06,0.2740863787375415,0.1666666666666666,0.2747474747474747,0.2747474747474747,0.2838383838383838,8,0.8314439875998946
1628381,John Collins,2020-21,4.54,3.93,1.56,0.47,0.2812213740458015,0.1172638436482084,0.3365906623235613,0.0792616720955483,0.4668838219326818,4,0.9889247524285423
1629723,John Konchar,2020-21,4.77,4.29,1.85,0.99,0.1746031746031746,0.1258741258741259,0.4125874125874126,0.0979020979020979,0.3636363636363636,3,0.8232866348093114
202322,John Wall,2020-21,4.01,3.43,5.77,5.18,0.2183296840788239,0.497134670487106,0.2191977077363897,0.2693409742120344,0.0143266475644699,1,0.9713783977478936
202685,Jonas Valančiūnas,2020-21,4.23,3.79,1.74,0.51,0.2609603340292276,0.0491428571428571,0.1394285714285714,0.0285714285714285,0.7828571428571428,2,0.7881398531795338
203903,Jordan Clarkson,2020-21,4.89,3.96,3.62,3.12,0.4199300699300699,0.3713572023313905,0.253955037468776,0.343880099916736,0.0308076602830974,6,0.5178180976564307
1629162,Jordan McLaughlin,2020-21,5.04,4.08,4.48,4.03,0.096551724137931,0.4142857142857143,0.3857142857142857,0.1238095238095238,0.0761904761904762,1,0.44229029021738153
1629673,Jordan Poole,2020-21,4.74,3.72,3.06,2.48,0.2877079978529254,0.3078358208955223,0.4253731343283582,0.2294776119402985,0.0373134328358208,7,0.9462426087486444
1630182,Josh Green,2020-21,4.86,4.35,2.0,1.27,0.1596244131455399,0.2941176470588235,0.1764705882352941,0.1764705882352941,0.3529411764705882,5,0.5522352625051532
1630221,Josh Hall,2020-21,4.73,3.96,2.49,1.68,0.1708542713567839,0.5147058823529411,0.25,0.1323529411764706,0.1029411764705882,7,0.768468415160996
1628404,Josh Hart,2020-21,4.63,3.99,2.16,1.23,0.1665788086452293,0.2468354430379747,0.5791139240506329,0.0949367088607595,0.0791139240506329,3,0.35129150416917054
1628367,Josh Jackson,2020-21,4.55,3.97,2.5,1.78,0.2835820895522388,0.3885448916408668,0.3080495356037152,0.1996904024767802,0.1037151702786377,7,0.9379301407528858
1629006,Josh Okogie,2020-21,4.35,4.24,1.98,1.22,0.1981132075471698,0.1904761904761904,0.3203463203463203,0.0649350649350649,0.4242424242424242,3,0.9677127421321041
1626196,Josh Richardson,2020-21,4.52,4.03,3.15,2.28,0.2529168234851336,0.306547619047619,0.3467261904761904,0.2782738095238095,0.0684523809523809,7,0.808317714447665
201950,Jrue Holiday,2020-21,4.75,3.85,4.35,3.85,0.2579429186860528,0.3496868475991649,0.1471816283924843,0.3528183716075156,0.150313152400835,7,0.8668011711993457
1629308,Juan Toscano-Anderson,2020-21,4.96,4.04,1.88,1.09,0.1001317523056653,0.1973684210526315,0.4780701754385965,0.0263157894736842,0.2982456140350877,5,0.609998132398016
1627823,Juancho Hernangomez,2020-21,4.83,4.09,1.47,0.53,0.2354694485842026,0.1835443037974683,0.5221518987341772,0.0,0.2943037974683544,3,0.7187881534383568
203944,Julius Randle,2020-21,4.34,3.61,3.36,2.27,0.2378706199460916,0.2570821529745042,0.2903682719546742,0.3682719546742209,0.0842776203966005,7,0.6463878795833463
203200,Justin Holiday,2020-21,4.78,3.95,1.58,0.98,0.2746710526315789,0.0868263473053892,0.6392215568862275,0.1946107784431137,0.0793413173652694,0,0.899931328344356
1628382,Justin Jackson,2020-21,4.55,3.89,2.59,1.95,0.2630434782608695,0.2809917355371901,0.359504132231405,0.2438016528925619,0.1157024793388429,7,0.9002251722510851
1626159,Justise Winslow,2020-21,4.63,4.01,3.0,2.33,0.1543062200956937,0.3798449612403101,0.2325581395348837,0.2015503875968992,0.1860465116279069,7,0.5640754183989559
203994,Jusuf Nurkić,2020-21,4.34,3.81,1.77,0.64,0.1293375394321766,0.1016260162601626,0.1869918699186991,0.024390243902439,0.6869918699186992,4,0.9925976958043405
1630231,KJ Martin,2020-21,4.33,3.9,1.53,0.72,0.242060691601976,0.1720116618075801,0.2886297376093295,0.0233236151603498,0.5160349854227405,4,0.9284481019055049
1629644,KZ Okpala,2020-21,4.54,4.1,1.91,1.03,0.1471962616822429,0.3492063492063492,0.4761904761904761,0.0952380952380952,0.0793650793650793,3,0.5292148160936091
1626157,Karl-Anthony Towns,2020-21,4.11,3.61,2.14,0.84,0.2706289671090594,0.2398720682302771,0.3955223880597014,0.0714285714285714,0.2931769722814499,5,0.5082767161947279
202695,Kawhi Leonard,2020-21,4.41,3.8,4.23,3.26,0.3787536325476267,0.3546462063086104,0.1935208866155157,0.3631713554987212,0.0886615515771526,6,0.6267052957247624
1629640,Keldon Johnson,2020-21,4.57,4.0,2.19,1.31,0.2551454932576295,0.5201668984700973,0.2114047287899861,0.105702364394993,0.1627260083449235,7,0.5906647992790937
203482,Kelly Olynyk,2020-21,4.66,3.87,1.8,0.71,0.1984872196139801,0.1445466491458607,0.4375821287779238,0.0827858081471747,0.3350854139290407,3,0.4375016032759305
1626162,Kelly Oubre Jr.,2020-21,4.61,4.13,2.12,1.41,0.3122954651706405,0.2619760479041916,0.3607784431137724,0.124251497005988,0.2529940119760479,5,0.5578496998286318
202689,Kemba Walker,2020-21,4.66,3.66,4.64,4.41,0.234729772945315,0.3228882833787466,0.1893732970027248,0.4741144414168937,0.0136239782016348,6,0.6803737175084952
1629134,Kendrick Nunn,2020-21,4.58,3.74,3.71,3.04,0.28486529318542,0.2698191933240612,0.4186369958275382,0.2253129346314325,0.086230876216968,7,0.8366350601444908
1629026,Kenrich Williams,2020-21,4.67,4.1,2.53,1.99,0.2121356903965599,0.2815315315315315,0.3175675675675675,0.2004504504504504,0.2004504504504504,7,0.641731532201898
203145,Kent Bazemore,2020-21,4.65,4.12,2.38,1.6,0.1814345991561181,0.1834625322997416,0.5322997416020672,0.1214470284237726,0.1627906976744186,7,0.37531057970010157
203484,Kentavious Caldwell-Pope,2020-21,4.24,4.05,1.8,0.94,0.1920659858601728,0.1226993865030674,0.6625766871165644,0.1717791411042944,0.0429447852760736,0,0.8724541846568193
201142,Kevin Durant,2020-21,4.37,3.48,3.2,2.22,0.3460884353741497,0.3071253071253071,0.2702702702702703,0.3820638820638821,0.0405405405405405,6,0.6508931505622022
1628989,Kevin Huerter,2020-21,4.47,3.92,2.81,2.05,0.2708127673576834,0.2515188335358445,0.3985419198055893,0.2794653705953827,0.0704738760631834,7,0.8095974674465269
1628995,Kevin Knox II,2020-21,4.49,4.01,1.66,0.77,0.2517482517482518,0.1527777777777778,0.7222222222222222,0.0625,0.0625,0,0.574765130043097
201567,Kevin Love,2020-21,4.01,3.51,1.79,0.44,0.1962761830876648,0.0434782608695652,0.5849802371541502,0.1936758893280632,0.1778656126482213,5,0.9002062059427842
1629645,Kevin Porter Jr.,2020-21,4.45,3.84,4.74,4.18,0.1948320413436692,0.4111405835543766,0.1724137931034483,0.3580901856763925,0.0583554376657824,1,0.5648138277783761
1626172,Kevon Looney,2020-21,4.34,3.82,1.53,0.55,0.103030303030303,0.1176470588235294,0.1176470588235294,0.053475935828877,0.7112299465240641,4,0.9522921201115886
203920,Khem Birch,2020-21,4.53,4.08,1.49,0.63,0.1714690599905526,0.0771349862258953,0.2286501377410468,0.0385674931129476,0.6556473829201102,4,0.9718699626286349
203114,Khris Middleton,2020-21,4.72,3.77,3.7,2.86,0.2807343713688124,0.2309602649006622,0.2251655629139073,0.4577814569536423,0.086092715231788,7,0.6644020802707021
1630165,Killian Hayes,2020-21,4.7,3.9,5.04,4.59,0.1187159297395517,0.4285714285714285,0.25,0.3112244897959184,0.010204081632653,9,0.5195377157093525
1629681,Killian Tillie,2020-21,4.66,4.02,1.69,0.7,0.2621359223300971,0.2777777777777778,0.5,0.1666666666666666,0.0555555555555555,7,0.5405058998795769
1630184,Kira Lewis Jr.,2020-21,4.95,3.99,3.98,3.54,0.1548351034097261,0.4332129963898917,0.335740072202166,0.1624548736462094,0.0685920577617328,1,0.5906544418421285
204001,Kristaps Porziņģis,2020-21,4.18,3.62,1.5,0.53,0.3003132341425215,0.0977835723598435,0.4380704041720991,0.1238591916558018,0.3402868318122555,4,0.8454748851115775
203937,Kyle Anderson,2020-21,4.5,3.89,2.76,1.65,0.2490962865593164,0.3271767810026385,0.3179419525065963,0.2480211081794195,0.1068601583113456,7,0.9130171078726844
1628398,Kyle Kuzma,2020-21,4.47,4.07,2.38,1.47,0.2569714084009883,0.1826923076923076,0.521978021978022,0.1469780219780219,0.1483516483516483,7,0.40348214754054773
200768,Kyle Lowry,2020-21,4.36,3.46,3.8,3.08,0.1775257188077024,0.2689450222882615,0.2956909361069836,0.4071322436849925,0.0282317979197622,1,0.5896832144775609
202681,Kyrie Irving,2020-21,4.38,3.6,4.56,3.83,0.332778306374881,0.3759828448892066,0.1851322373123659,0.3867047891350965,0.0521801286633309,6,0.9686796154352645
200746,LaMarcus Aldridge,2020-21,4.13,3.72,1.81,0.58,0.2653414001728608,0.019543973941368,0.5895765472312704,0.1498371335504886,0.2410423452768729,5,0.8181208206375704
1630163,LaMelo Ball,2020-21,5.04,4.06,4.04,3.64,0.1938372399262575,0.4347826086956521,0.2459239130434782,0.266304347826087,0.0529891304347826,1,0.5956084644791596
1630205,Lamar Stevens,2020-21,4.52,4.07,2.02,1.07,0.1778774289985052,0.2857142857142857,0.1680672268907563,0.2184873949579832,0.3277310924369748,5,0.8517370646504333
1629013,Landry Shamet,2020-21,5.03,3.9,2.55,2.01,0.2724442138038401,0.1714285714285714,0.6323809523809524,0.1695238095238095,0.0266666666666666,7,0.7832437659062094
204038,Langston Galloway,2020-21,4.73,4.15,1.81,1.3,0.4065217391304347,0.2085561497326203,0.5828877005347594,0.1871657754010695,0.0213903743315508,0,0.8675149544022681
1626204,Larry Nance Jr.,2020-21,4.25,3.86,2.13,0.87,0.1545977011494252,0.0743494423791821,0.4869888475836431,0.0520446096654275,0.3866171003717472,4,0.5819270814498002
1628374,Lauri Markkanen,2020-21,4.77,3.82,1.56,0.63,0.3259790402647545,0.1692047377326565,0.6057529610829103,0.0355329949238578,0.1895093062605753,7,0.444169757344891
2544,LeBron James,2020-21,3.88,3.29,4.43,3.4,0.2195807770961145,0.3457508731082654,0.1734575087310826,0.359720605355064,0.1210710128055879,8,0.939278402680775
1629022,Lonnie Walker IV,2020-21,4.37,3.93,2.89,2.15,0.3175041413583655,0.2782608695652174,0.4260869565217391,0.2626086956521739,0.0330434782608695,7,0.8306731938881023
1628366,Lonzo Ball,2020-21,4.75,3.85,3.38,2.62,0.1727078891257995,0.1275720164609053,0.5500685871056241,0.2757201646090535,0.046639231824417,9,0.9065880257730533
101150,Lou Williams,2020-21,4.26,3.51,4.8,3.97,0.2569111684482123,0.381635581061693,0.1635581061692969,0.4347202295552367,0.0200860832137733,6,0.9306952825278976
1629652,Luguentz Dort,2020-21,4.4,3.84,3.17,2.62,0.3076176613294517,0.3785488958990536,0.4652996845425867,0.1198738170347003,0.0362776025236593,8,0.4884558927257805
1629029,Luka Dončić,2020-21,4.35,3.38,6.02,5.53,0.3005622763673539,0.4557823129251701,0.0555555555555555,0.4535147392290249,0.0351473922902494,6,0.983163606984195
1628379,Luke Kennard,2020-21,4.52,3.88,2.88,2.09,0.3180428134556575,0.1576923076923077,0.4807692307692308,0.3038461538461538,0.0576923076923076,7,0.6364104478007128
1628436,Luke Kornet,2020-21,4.7,3.74,1.3,0.34,0.1737588652482269,0.0,0.5,0.0,0.5,3,0.8000095612702072
1630201,Malachi Flynn,2020-21,4.61,3.99,4.26,3.72,0.1741424802110818,0.3454545454545454,0.2545454545454545,0.4,0.0,9,0.7636541960776803
1627763,Malcolm Brogdon,2020-21,4.77,3.65,4.62,4.41,0.22911051212938,0.3809954751131221,0.2063348416289592,0.3574660633484163,0.0552036199095022,6,0.46158536982542
1627736,Malik Beasley,2020-21,4.84,3.81,2.33,1.69,0.3503043718871057,0.2006319115323854,0.4676145339652449,0.249605055292259,0.0821484992101105,0,0.7315507595980073
1628370,Malik Monk,2020-21,4.8,3.72,2.97,2.44,0.311614730878187,0.3159090909090909,0.3613636363636364,0.2909090909090909,0.0318181818181818,7,0.9723892552282772
201188,Marc Gasol,2020-21,3.82,3.59,1.52,0.33,0.1355742296918767,0.0165289256198347,0.6859504132231405,0.0330578512396694,0.2644628099173554,5,0.9687290069960435
202694,Marcus Morris Sr.,2020-21,4.06,3.69,2.11,1.05,0.3599397590361445,0.103207810320781,0.5885634588563459,0.2594142259414226,0.0488145048814504,0,0.7288171418709781
203935,Marcus Smart,2020-21,4.3,3.62,3.56,2.98,0.1794127137786382,0.316546762589928,0.3651079136690647,0.2517985611510791,0.066546762589928,8,0.42366820883892314
202693,Markieff Morris,2020-21,3.93,3.71,1.56,0.57,0.2206601466992665,0.1329639889196676,0.5817174515235457,0.1357340720221606,0.149584487534626,5,0.8613898668559751
1628963,Marvin Bagley III,2020-21,4.76,4.17,1.82,0.78,0.2905982905982906,0.1449579831932773,0.2352941176470588,0.042016806722689,0.5777310924369747,4,0.9850589368121564
1630222,Mason Jones,2020-21,4.95,4.04,3.8,3.18,0.1686746987951807,0.3214285714285714,0.2714285714285714,0.3571428571428571,0.05,1,0.44800219861203694
203486,Mason Plumlee,2020-21,4.48,3.95,2.25,1.02,0.1402359108781127,0.1238317757009345,0.0233644859813084,0.02803738317757,0.8247663551401869,4,0.9982306863955751
1629680,Matisse Thybulle,2020-21,4.36,4.21,1.38,0.74,0.1628086419753086,0.1611374407582938,0.5829383886255924,0.0473933649289099,0.2085308056872037,3,0.8143208829203789
203090,Maurice Harkless,2020-21,4.42,4.05,1.9,0.93,0.20375,0.294478527607362,0.3987730061349693,0.0981595092024539,0.2085889570552147,3,0.7423064655084277
1629622,Max Strus,2020-21,4.88,3.98,1.5,0.61,0.3578336557059961,0.0972972972972973,0.7297297297297297,0.0324324324324324,0.1405405405405405,0,0.8634607952254207
1628467,Maxi Kleber,2020-21,4.17,3.74,1.21,0.33,0.2063389391979301,0.0313479623824451,0.8056426332288401,0.0470219435736677,0.115987460815047,5,0.9632460171080078
203487,Michael Carter-Williams,2020-21,4.7,3.88,5.32,5.06,0.1458710066305003,0.5371900826446281,0.1611570247933884,0.1239669421487603,0.1776859504132231,1,0.9034935672866757
1629008,Michael Porter Jr.,2020-21,4.32,3.96,2.17,1.09,0.393507521773555,0.0945674044265593,0.4547283702213279,0.1941649899396378,0.2565392354124748,5,0.5577527948735375
1628969,Mikal Bridges,2020-21,4.6,4.15,1.67,0.89,0.2994963192561022,0.168175937904269,0.48124191461837,0.1345407503234152,0.2160413971539456,5,0.773104596541897
201144,Mike Conley,2020-21,4.69,3.81,4.57,4.2,0.2315186246418338,0.3527227722772277,0.1955445544554455,0.4368811881188119,0.0148514851485148,6,0.7240112162640199
203488,Mike Muscala,2020-21,4.84,3.84,1.26,0.33,0.2668947818648417,0.0224358974358974,0.6891025641025641,0.0801282051282051,0.2083333333333333,3,0.47093363553045664
203118,Mike Scott,2020-21,4.47,3.87,1.36,0.48,0.1645988420181968,0.0452261306532663,0.8090452261306532,0.0804020100502512,0.0653266331658291,5,0.7440341445075574
1628970,Miles Bridges,2020-21,4.67,3.95,1.88,1.07,0.2704768838733163,0.2476446837146702,0.332436069986541,0.1547779273216689,0.2651413189771198,5,0.8139202773917004
1629011,Mitchell Robinson,2020-21,4.41,3.96,1.41,0.35,0.2144899904671115,0.0,0.0,0.0,1.0,2,0.9950627839363982
1628964,Mo Bamba,2020-21,4.23,3.97,1.79,0.59,0.3148820326678765,0.0518731988472622,0.3573487031700288,0.0518731988472622,0.5389048991354467,4,0.9954638298739447
1626149,Montrezl Harrell,2020-21,3.96,3.84,1.97,0.77,0.2643097643097643,0.0764331210191082,0.054140127388535,0.0764331210191082,0.7929936305732485,4,0.9999932617998758
1628420,Monté Morris,2020-21,4.54,3.74,4.03,3.6,0.1930903928064363,0.3504901960784313,0.2990196078431372,0.3014705882352941,0.0490196078431372,9,0.5773248191340183
1629021,Moritz Wagner,2020-21,4.79,3.83,1.56,0.51,0.1826923076923076,0.1842105263157894,0.3991228070175439,0.0131578947368421,0.4035087719298245,3,0.9254697154889235
1629650,Moses Brown,2020-21,4.55,3.93,1.38,0.29,0.2953929539295393,0.0519877675840978,0.0122324159021406,0.0,0.9357798165137616,2,0.9942595828485113
1628539,Mychal Mulder,2020-21,4.76,4.13,1.47,0.82,0.4289772727272727,0.1026490066225165,0.7450331125827815,0.0894039735099337,0.0629139072847682,0,0.9720614731405495
1626167,Myles Turner,2020-21,4.53,3.83,1.4,0.51,0.255091103965702,0.1554621848739495,0.430672268907563,0.0252100840336134,0.3886554621848739,4,0.7680650656875319
1630230,Naji Marshall,2020-21,4.77,4.03,2.25,1.67,0.1650045330915684,0.3791208791208791,0.4615384615384615,0.0714285714285714,0.0879120879120879,7,0.6219619369322376
1629642,Nassir Little,2020-21,4.58,4.04,2.15,1.19,0.2464387464387464,0.2716763005780346,0.3815028901734104,0.1907514450867052,0.1560693641618497,7,0.7071221902431313
1629675,Naz Reid,2020-21,4.52,3.87,1.73,0.68,0.242523555919705,0.2263513513513513,0.3125,0.0067567567567567,0.4543918918918919,3,0.6415536913104379
