PLAYER_ID,PLAYER_NAME,SEASON_LABEL,GP,MIN,PTS,REB,AST,STL,BLK,TOV,PF,FGM,FGA,FG3M,FG3A,FTM,FTA,OREB,DREB,FG_PCT,FG3_PCT,FT_PCT,3P_RATE,FT_RATE,TS_PCT,AST_TOV
201958,Rodrigue Beaubois,2010-11,28,17.785714285714285,8.428571428571429,1.8571428571428572,2.2857142857142856,0.7142857142857143,0.2857142857142857,1.6785714285714286,2.7142857142857144,94,223,25,83,23,30,7,45,0.42152466367713004,0.30120481927710846,0.7666666666666667,0.3721973094170404,0.13452914798206278,0.01784202249909278,1.3617021276595744
201958,Rodrigue Beaubois,2011-12,53,21.735849056603772,8.90566037735849,2.849056603773585,2.8679245283018866,1.0566037735849056,0.5283018867924528,1.320754716981132,1.849056603773585,188,445,38,132,58,69,19,132,0.42247191011235957,0.2878787878787879,0.8405797101449275,0.2966292134831461,0.1550561797752809,0.00936727993242857,2.1714285714285713
201958,Rodrigue Beaubois,2012-13,45,12.266666666666667,4.022222222222222,1.2666666666666666,1.8666666666666667,0.4222222222222222,0.08888888888888889,0.7333333333333333,1.2,65,176,21,72,30,38,9,48,0.3693181818181818,0.2916666666666667,0.7894736842105263,0.4090909090909091,0.2159090909090909,0.01043540427102071,2.545454545454546
201959,Taj Gibson,2010-11,80,21.8125,7.1125,5.725,0.725,0.4875,1.325,0.8875,2.5375,234,502,1,8,100,148,162,296,0.46613545816733065,0.125,0.6756756756756757,0.01593625498007968,0.2948207171314741,0.006270718719142333,0.8169014084507042
201959,Taj Gibson,2011-12,63,20.444444444444443,7.682539682539683,5.26984126984127,0.746031746031746,0.42857142857142855,1.2857142857142858,0.9523809523809523,2.0793650793650795,200,404,0,0,84,135,135,197,0.49504950495049505,0.0,0.6222222222222222,0.0,0.3341584158415842,0.00828931774119517,0.7833333333333334
201959,Taj Gibson,2012-13,65,22.46153846153846,7.953846153846154,5.3076923076923075,0.9384615384615385,0.4153846153846154,1.3846153846153846,1.1692307692307693,2.5538461538461537,214,441,0,4,89,131,125,220,0.4852607709750567,0.0,0.6793893129770993,0.009070294784580499,0.29705215419501135,0.007975539621616953,0.8026315789473684
201959,Taj Gibson,2013-14,82,28.695121951219512,13.036585365853659,6.804878048780488,1.1097560975609757,0.5,1.3658536585365855,1.829268292682927,2.524390243902439,429,896,0,7,211,281,200,358,0.47879464285714285,0.0,0.7508896797153025,0.0078125,0.31361607142857145,0.006392739283400837,0.6066666666666667
201959,Taj Gibson,2014-15,62,27.322580645161292,10.32258064516129,6.387096774193548,1.1451612903225807,0.5806451612903226,1.2096774193548387,1.2419354838709677,2.6129032258064515,254,506,0,0,132,184,162,234,0.5019762845849802,0.0,0.717391304347826,0.0,0.36363636363636365,0.008793257330279141,0.9220779220779222
201959,Taj Gibson,2015-16,73,26.506849315068493,8.58904109589041,6.904109589041096,1.452054794520548,0.6438356164383562,1.0547945205479452,1.0684931506849316,2.4657534246575343,263,500,0,3,101,146,206,298,0.526,0.0,0.6917808219178082,0.006,0.292,0.007611159343444643,1.358974358974359
201959,Taj Gibson,2016-17,78,25.487179487179485,10.846153846153847,6.217948717948718,0.9358974358974359,0.5256410256410257,0.8333333333333334,1.3461538461538463,2.08974358974359,365,709,3,13,113,158,158,327,0.5148095909732017,0.23076923076923078,0.7151898734177216,0.018335684062059238,0.22284908321579688,0.006965880032724816,0.6952380952380952
201959,Taj Gibson,2017-18,82,33.19512195121951,12.182926829268293,7.121951219512195,1.2073170731707317,0.7560975609756098,0.7195121951219512,1.0853658536585367,2.658536585365854,425,737,7,35,142,185,194,390,0.576662143826323,0.2,0.7675675675675676,0.04748982360922659,0.2510176390773406,0.007443137114655604,1.1123595505617976
201959,Taj Gibson,2018-19,70,24.085714285714285,10.757142857142858,6.542857142857143,1.2,0.7571428571428571,0.5571428571428572,1.042857142857143,2.657142857142857,304,537,11,34,134,177,172,286,0.5661080074487895,0.3235294117647059,0.7570621468926554,0.0633147113594041,0.329608938547486,0.008747351399576225,1.1506849315068493
201959,Taj Gibson,2019-20,62,16.629032258064516,6.112903225806452,4.306451612903226,0.8387096774193549,0.43548387096774194,0.4838709677419355,0.7580645161290323,1.967741935483871,167,286,4,14,41,56,111,156,0.583916083916084,0.2857142857142857,0.7321428571428571,0.04895104895104895,0.1958041958041958,0.009839208128068587,1.1063829787234043
201959,Taj Gibson,2020-21,45,20.822222222222223,5.355555555555555,5.555555555555555,0.8,0.6888888888888889,1.0888888888888888,0.4888888888888889,2.2,99,158,3,15,40,55,99,151,0.6265822784810127,0.2,0.7272727272727273,0.0949367088607595,0.34810126582278483,0.014696914257836322,1.6363636363636365
201959,Taj Gibson,2021-22,52,18.25,4.403846153846154,4.403846153846154,0.6153846153846154,0.4230769230769231,0.7692307692307693,0.5192307692307693,2.6346153846153846,86,166,15,38,42,52,88,141,0.5180722891566265,0.39473684210526316,0.8076923076923077,0.2289156626506024,0.3132530120481928,0.011657788420812564,1.1851851851851851
201959,Taj Gibson,2022-23,49,9.83673469387755,3.4285714285714284,1.8979591836734695,0.6938775510204082,0.30612244897959184,0.24489795918367346,0.5306122448979592,1.7142857142857142,65,125,8,24,30,42,32,61,0.52,0.3333333333333333,0.7142857142857143,0.192,0.336,0.011947907124935282,1.3076923076923075
201959,Taj Gibson,2023-24,20,10.15,1.7,1.85,0.55,0.15,0.35,0.25,1.55,15,37,2,10,2,2,12,25,0.40540540540540543,0.2,1.0,0.2702702702702703,0.05405405405405406,0.022439281942977823,2.2
201959,Taj Gibson,2024-25,37,11.027027027027026,2.891891891891892,3.2432432432432434,0.5675675675675675,0.24324324324324326,0.4864864864864865,0.6756756756756757,1.4594594594594594,47,95,1,2,12,20,51,69,0.49473684210526314,0.5,0.6,0.021052631578947368,0.21052631578947367,0.013930115086184452,0.84
201960,DeMarre Carroll,2010-11,12,4.166666666666667,0.8333333333333334,0.6666666666666666,0.3333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.4166666666666667,4,12,0,0,2,2,2,6,0.3333333333333333,0.0,1.0,0.0,0.16666666666666666,0.032349896480331264,0.0
201960,DeMarre Carroll,2011-12,24,14.5,4.458333333333333,2.2083333333333335,0.75,0.5,0.041666666666666664,0.4583333333333333,1.5416666666666667,43,105,7,19,14,16,28,25,0.4095238095238095,0.3684210526315789,0.875,0.18095238095238095,0.1523809523809524,0.019896168035225512,1.6363636363636365
201960,DeMarre Carroll,2012-13,66,16.818181818181817,5.954545454545454,2.8484848484848486,0.9242424242424242,0.8787878787878788,0.36363636363636365,0.5151515151515151,1.803030303030303,149,324,20,70,75,98,87,101,0.45987654320987653,0.2857142857142857,0.7653061224489796,0.21604938271604937,0.30246913580246915,0.008109808038986508,1.7941176470588236
201960,DeMarre Carroll,2013-14,73,32.0958904109589,11.095890410958905,5.52054794520548,1.8356164383561644,1.4794520547945205,0.2876712328767123,1.082191780821918,2.5753424657534247,302,642,97,268,109,141,107,296,0.470404984423676,0.3619402985074627,0.7730496453900709,0.4174454828660436,0.21962616822429906,0.007880156248905534,1.6962025316455696
201960,DeMarre Carroll,2014-15,70,31.242857142857144,12.614285714285714,5.314285714285714,1.6857142857142857,1.3428571428571427,0.24285714285714285,1.0714285714285714,2.2,318,653,120,304,127,181,99,273,0.4869831546707504,0.39473684210526316,0.7016574585635359,0.4655436447166922,0.2771822358346095,0.008608788568932706,1.5733333333333335
201960,DeMarre Carroll,2015-16,26,30.26923076923077,11.0,4.6923076923076925,1.0384615384615385,1.6923076923076923,0.23076923076923078,1.0769230769230769,2.423076923076923,105,270,46,118,30,50,31,91,0.3888888888888889,0.3898305084745763,0.6,0.43703703703703706,0.18518518518518517,0.018835616438356163,0.9642857142857144
201960,DeMarre Carroll,2016-17,72,26.180555555555557,8.86111111111111,3.8194444444444446,1.0277777777777777,1.125,0.375,0.75,1.9861111111111112,220,550,109,320,89,117,63,212,0.4,0.340625,0.7606837606837606,0.5818181818181818,0.21272727272727274,0.007366089571649191,1.3703703703703702
201960,DeMarre Carroll,2017-18,73,29.876712328767123,13.465753424657533,6.561643835616438,2.0136986301369864,0.8082191780821918,0.410958904109589,1.4109589041095891,2.26027397260274,325,785,145,391,188,246,105,374,0.4140127388535032,0.37084398976982097,0.7642276422764228,0.4980891719745223,0.31337579617834393,0.007537589799302278,1.4271844660194175
201960,DeMarre Carroll,2018-19,67,25.46268656716418,11.104477611940299,5.208955223880597,1.2686567164179106,0.4626865671641791,0.14925373134328357,1.0895522388059702,1.7014925373134329,227,575,106,310,184,242,68,281,0.3947826086956522,0.3419354838709677,0.7603305785123967,0.5391304347826087,0.42086956521739133,0.008147324655118492,1.1643835616438356
201960,DeMarre Carroll,2019-20,24,12.0,3.625,2.2916666666666665,1.0416666666666667,0.3333333333333333,0.20833333333333334,0.7083333333333334,1.3333333333333333,25,66,8,33,29,42,12,43,0.3787878787878788,0.24242424242424243,0.6904761904761905,0.5,0.6363636363636364,0.021454782196969696,1.4705882352941178
201961,Wayne Ellington,2010-11,62,19.06451612903226,6.612903225806452,1.7419354838709677,1.1612903225806452,0.45161290322580644,0.04838709677419355,0.8548387096774194,1.3709677419354838,160,397,48,121,42,53,26,82,0.40302267002518893,0.39669421487603307,0.7924528301886793,0.3047858942065491,0.13350125944584382,0.007866510308582094,1.358490566037736
201961,Wayne Ellington,2011-12,51,19.11764705882353,6.098039215686274,1.9411764705882353,0.6470588235294118,0.5098039215686274,0.19607843137254902,0.5098039215686274,1.0980392156862746,122,302,35,108,32,40,14,85,0.40397350993377484,0.32407407407407407,0.8,0.3576158940397351,0.13245033112582782,0.009540111413777023,1.2692307692307694
201961,Wayne Ellington,2012-13,78,21.294871794871796,7.871794871794871,2.128205128205128,1.3333333333333333,0.5769230769230769,0.038461538461538464,0.7307692307692307,1.0384615384615385,226,529,94,240,68,75,25,141,0.42722117202268434,0.39166666666666666,0.9066666666666666,0.45368620037807184,0.14177693761814744,0.007003376220458071,1.8245614035087718
201961,Wayne Ellington,2013-14,45,8.777777777777779,3.2222222222222223,0.9555555555555556,0.4222222222222222,0.35555555555555557,0.044444444444444446,0.24444444444444444,0.7333333333333333,55,126,25,59,10,11,8,35,0.4365079365079365,0.423728813559322,0.9090909090909091,0.46825396825396826,0.0873015873015873,0.012313597608614424,1.7272727272727273
201961,Wayne Ellington,2014-15,65,25.784615384615385,10.0,3.230769230769231,1.6153846153846154,0.5076923076923077,0.03076923076923077,0.7692307692307693,1.1846153846153846,254,617,90,243,52,64,31,179,0.41166936790923825,0.37037037037037035,0.8125,0.39384116693679094,0.10372771474878444,0.007750015500031001,2.1
201961,Wayne Ellington,2015-16,76,21.236842105263158,7.7105263157894735,2.289473684210526,1.0921052631578947,0.631578947368421,0.06578947368421052,0.5921052631578947,1.0789473684210527,218,561,96,268,54,63,20,154,0.38859180035650626,0.3582089552238806,0.8571428571428571,0.47771836007130125,0.11229946524064172,0.006548551362098683,1.8444444444444446
201961,Wayne Ellington,2016-17,62,24.129032258064516,10.451612903225806,2.129032258064516,1.1290322580645162,0.5645161290322581,0.06451612903225806,0.4838709677419355,1.1290322580645162,231,555,149,394,37,43,18,114,0.41621621621621624,0.37817258883248733,0.8604651162790697,0.7099099099099099,0.07747747747747748,0.009105461478277291,2.3333333333333335
201961,Wayne Ellington,2017-18,77,26.454545454545453,11.220779220779221,2.831168831168831,1.025974025974026,0.6883116883116883,0.1038961038961039,0.6753246753246753,1.2207792207792207,285,700,227,579,67,78,23,195,0.40714285714285714,0.3920552677029361,0.8589743589743589,0.8271428571428572,0.11142857142857143,0.007640251675549638,1.5192307692307692
201961,Wayne Ellington,2018-19,53,24.452830188679247,10.283018867924529,2.018867924528302,1.3584905660377358,1.0188679245283019,0.11320754716981132,0.7547169811320755,1.7358490566037736,184,457,138,372,39,49,14,93,0.4026258205689278,0.3709677419354839,0.7959183673469388,0.8140043763676149,0.10722100656455143,0.010743709114765682,1.7999999999999998
201961,Wayne Ellington,2019-20,36,15.472222222222221,5.083333333333333,1.8055555555555556,1.2222222222222223,0.3611111111111111,0.1111111111111111,0.5,1.1388888888888888,61,174,50,143,11,13,4,61,0.3505747126436782,0.34965034965034963,0.8461538461538461,0.8218390804597702,0.07471264367816093,0.014142369611989019,2.4444444444444446
201961,Wayne Ellington,2020-21,46,22.02173913043478,9.608695652173912,1.8478260869565217,1.4565217391304348,0.391304347826087,0.1956521739130435,0.717391304347826,1.2826086956521738,149,338,116,275,28,35,12,73,0.4408284023668639,0.4218181818181818,0.8,0.8136094674556213,0.10355029585798817,0.01359464580103836,2.0303030303030303
201961,Wayne Ellington,2021-22,43,18.976744186046513,6.674418604651163,1.7906976744186047,0.6976744186046512,0.5348837209302325,0.11627906976744186,0.4418604651162791,0.9767441860465116,98,237,82,211,9,11,10,67,0.41350210970464135,0.3886255924170616,0.8181818181818182,0.890295358649789,0.046413502109704644,0.013799244551462047,1.5789473684210527
201962,Toney Douglas,2010-11,81,24.358024691358025,10.567901234567902,3.0123456790123457,3.0123456790123457,1.0987654320987654,0.04938271604938271,1.0987654320987654,2.185185185185185,314,755,143,383,85,107,65,179,0.41589403973509936,0.3733681462140992,0.794392523364486,0.5072847682119205,0.14172185430463577,0.006587809965694134,2.741573033707865
201962,Toney Douglas,2011-12,38,17.31578947368421,6.2368421052631575,1.894736842105263,2.026315789473684,0.7631578947368421,0.02631578947368421,1.4736842105263157,1.4473684210526316,94,290,27,117,22,26,16,56,0.32413793103448274,0.23076923076923078,0.8461538461538461,0.40344827586206894,0.0896551724137931,0.010345080455916861,1.375
201962,Toney Douglas,2012-13,71,18.169014084507044,7.52112676056338,1.943661971830986,2.1267605633802815,1.0,0.04225352112676056,1.1408450704225352,2.0422535211267605,188,466,82,216,76,84,34,104,0.4034334763948498,0.37962962962962965,0.9047619047619048,0.463519313304721,0.18025751072961374,0.007476863727297778,1.8641975308641974
201962,Toney Douglas,2013-14,51,13.254901960784315,3.9607843137254903,1.7058823529411764,1.3333333333333333,0.37254901960784315,0.09803921568627451,0.6666666666666666,1.588235294117647,73,190,31,102,25,34,18,69,0.38421052631578945,0.30392156862745096,0.7352941176470589,0.5368421052631579,0.17894736842105263,0.009662334879306914,2.0
201962,Toney Douglas,2014-15,12,14.75,4.25,1.8333333333333333,2.0,0.9166666666666666,0.3333333333333333,0.8333333333333334,1.6666666666666667,19,51,5,18,8,13,2,20,0.37254901960784315,0.2777777777777778,0.6153846153846154,0.35294117647058826,0.2549019607843137,0.03746473906911143,2.4
201962,Toney Douglas,2015-16,61,20.721311475409838,8.704918032786885,2.3442622950819674,2.5737704918032787,1.1475409836065573,0.08196721311475409,1.0491803278688525,2.1475409836065573,183,445,81,203,84,99,25,118,0.41123595505617977,0.39901477832512317,0.8484848484848485,0.45617977528089887,0.22247191011235956,0.008908750238237765,2.453125
201962,Toney Douglas,2016-17,24,16.458333333333332,4.875,2.5416666666666665,2.3333333333333335,0.75,0.20833333333333334,0.875,2.0833333333333335,43,117,7,42,24,29,13,48,0.36752136752136755,0.16666666666666666,0.8275862068965517,0.358974358974359,0.24786324786324787,0.018784679408138102,2.666666666666667
201963,Christian Eyenga,2010-11,44,21.454545454545453,6.886363636363637,2.7954545454545454,0.7954545454545454,0.7727272727272727,0.6363636363636364,1.0681818181818181,1.7727272727272727,130,306,25,91,18,28,27,96,0.42483660130718953,0.27472527472527475,0.6428571428571429,0.2973856209150327,0.0915032679738562,0.010816731019671458,0.7446808510638298
201964,Victor Claver,2012-13,49,16.632653061224488,3.816326530612245,2.4285714285714284,0.8775510204081632,0.5306122448979592,0.24489795918367346,0.8775510204081632,1.530612244897959,74,189,25,87,14,30,31,88,0.3915343915343915,0.28735632183908044,0.4666666666666667,0.4603174603174603,0.15873015873015872,0.009437009225055007,1.0
201964,Victor Claver,2013-14,21,8.666666666666666,2.238095238095238,1.8571428571428572,0.5714285714285714,0.14285714285714285,0.14285714285714285,0.5238095238095238,0.7619047619047619,17,42,3,18,10,11,9,30,0.40476190476190477,0.16666666666666666,0.9090909090909091,0.42857142857142855,0.2619047619047619,0.023890854377617825,1.0909090909090908
201964,Victor Claver,2014-15,10,7.5,2.4,2.0,0.1,0.1,0.1,0.4,1.2,9,20,6,11,0,0,3,17,0.45,0.5454545454545454,0.0,0.55,0.0,0.06,0.25
201965,Jeff Ayres,2011-12,20,5.25,1.7,1.65,0.2,0.15,0.1,0.1,0.8,15,36,0,0,4,7,12,21,0.4166666666666667,0.0,0.5714285714285714,0.0,0.19444444444444445,0.02175025588536336,2.0
201965,Jeff Ayres,2012-13,37,10.054054054054054,3.918918918918919,2.810810810810811,0.40540540540540543,0.16216216216216217,0.32432432432432434,0.6216216216216216,1.1891891891891893,61,126,2,4,21,23,29,75,0.48412698412698413,0.5,0.9130434782608695,0.031746031746031744,0.18253968253968253,0.014395088594324562,0.6521739130434783
201965,Jeff Ayres,2013-14,73,13.04109589041096,3.287671232876712,3.5342465753424657,0.821917808219178,0.1780821917808219,0.3424657534246575,0.863013698630137,2.0,101,174,0,0,38,55,89,169,0.5804597701149425,0.0,0.6909090909090909,0.0,0.3160919540229885,0.008293822484552755,0.9523809523809523
201965,Jeff Ayres,2014-15,51,7.470588235294118,2.6862745098039214,2.2941176470588234,0.27450980392156865,0.1568627450980392,0.1568627450980392,0.5098039215686274,1.1764705882352942,55,95,0,0,27,36,37,80,0.5789473684210527,0.0,0.75,0.0,0.37894736842105264,0.012117802732785643,0.5384615384615385
201965,Jeff Ayres,2015-16,17,6.176470588235294,1.7647058823529411,1.2941176470588236,0.29411764705882354,0.0,0.17647058823529413,0.35294117647058826,1.0588235294117647,12,23,0,1,6,6,4,18,0.5217391304347826,0.0,1.0,0.043478260869565216,0.2608695652173913,0.034413141231531615,0.8333333333333333
201966,Jermaine Taylor,2010-11,34,14.147058823529411,6.5588235294117645,1.8235294117647058,0.9411764705882353,0.4117647058823529,0.14705882352941177,1.3529411764705883,1.1470588235294117,94,196,14,45,21,28,26,36,0.47959183673469385,0.3111111111111111,0.75,0.22959183673469388,0.14285714285714285,0.01574218397036234,0.6956521739130435
201967,Dante Cunningham,2010-11,78,20.94871794871795,6.17948717948718,3.551282051282051,0.5512820512820513,0.6923076923076923,0.5512820512820513,0.6538461538461539,2.269230769230769,218,472,1,13,45,62,96,181,0.461864406779661,0.07692307692307693,0.7258064516129032,0.02754237288135593,0.13135593220338984,0.006188398473288716,0.8431372549019608
201967,Dante Cunningham,2011-12,64,17.59375,5.203125,3.84375,0.578125,0.65625,0.53125,0.453125,1.53125,144,279,0,2,45,69,91,155,0.5161290322580645,0.0,0.6521739130434783,0.007168458781362007,0.24731182795698925,0.008409498642358418,1.2758620689655173
201967,Dante Cunningham,2012-13,80,25.1375,8.6875,5.1,0.8375,1.05,0.475,0.7,1.9125,314,671,0,6,67,103,142,266,0.46795827123695977,0.0,0.6504854368932039,0.00894187779433681,0.15350223546944858,0.006063979785570694,1.1964285714285716
201967,Dante Cunningham,2013-14,81,20.185185185185187,6.296296296296297,4.074074074074074,1.0246913580246915,0.7654320987654321,0.7160493827160493,0.5185185185185185,1.8024691358024691,236,509,0,5,38,67,112,218,0.4636542239685658,0.0,0.5671641791044776,0.009823182711198428,0.13163064833005894,0.005846360399918564,1.9761904761904765
201967,Dante Cunningham,2014-15,66,25.0,5.151515151515151,3.878787878787879,0.7575757575757576,0.696969696969697,0.5606060606060606,0.5303030303030303,1.5303030303030303,155,339,1,10,29,47,70,186,0.45722713864306785,0.1,0.6170212765957447,0.029498525073746312,0.13864306784660768,0.007161247708400733,1.4285714285714286
201967,Dante Cunningham,2015-16,80,24.6625,6.05,2.95,0.9625,0.525,0.4125,0.5125,2.1625,186,412,55,174,57,82,57,179,0.45145631067961167,0.3160919540229885,0.6951219512195121,0.4223300970873786,0.19902912621359223,0.00675102660239243,1.878048780487805
201967,Dante Cunningham,2016-17,66,24.96969696969697,6.590909090909091,4.196969696969697,0.5606060606060606,0.5909090909090909,0.42424242424242425,0.42424242424242425,1.5151515151515151,174,359,71,181,16,27,56,221,0.48467966573816157,0.39226519337016574,0.5925925925925926,0.5041782729805014,0.07520891364902507,0.008885500823594007,1.3214285714285712
201967,Dante Cunningham,2017-18,73,21.36986301369863,5.712328767123288,4.082191780821918,0.6575342465753424,0.5342465753424658,0.410958904109589,0.4520547945205479,1.5205479452054795,164,364,58,168,31,52,78,220,0.45054945054945056,0.34523809523809523,0.5961538461538461,0.46153846153846156,0.14285714285714285,0.007382558890512934,1.4545454545454546
201967,Dante Cunningham,2018-19,64,14.5,3.03125,2.9375,0.78125,0.421875,0.203125,0.34375,1.109375,75,158,30,65,14,18,48,140,0.47468354430379744,0.46153846153846156,0.7777777777777778,0.41139240506329117,0.11392405063291139,0.009134673336547735,2.272727272727273
201969,DaJuan Summers,2010-11,22,9.0,3.3636363636363638,0.5454545454545454,0.09090909090909091,0.13636363636363635,0.045454545454545456,0.5909090909090909,0.9545454545454546,28,69,9,21,9,20,2,10,0.4057971014492754,0.42857142857142855,0.45,0.30434782608695654,0.2898550724637681,0.021617200280439355,0.15384615384615385
201969,DaJuan Summers,2011-12,15,13.866666666666667,4.533333333333333,1.5333333333333334,0.6666666666666666,0.4666666666666667,0.0,0.5333333333333333,2.066666666666667,28,65,5,16,7,9,8,15,0.4307692307692308,0.3125,0.7777777777777778,0.24615384615384617,0.13846153846153847,0.0328692962103635,1.25
201970,Sam Young,2010-11,78,20.21794871794872,7.333333333333333,2.3974358974358974,0.9102564102564102,0.8717948717948718,0.2948717948717949,0.782051282051282,1.5384615384615385,233,494,17,50,89,116,40,147,0.4716599190283401,0.34,0.7672413793103449,0.10121457489878542,0.23481781376518218,0.006727334996819805,1.1639344262295082
201970,Sam Young,2011-12,35,10.657142857142857,3.257142857142857,1.7714285714285714,0.42857142857142855,0.4857142857142857,0.17142857142857143,0.45714285714285713,0.6571428571428571,45,127,5,17,19,26,20,42,0.3543307086614173,0.29411764705882354,0.7307692307692307,0.13385826771653545,0.2047244094488189,0.011763734676187725,0.9375
201970,Sam Young,2012-13,56,12.321428571428571,2.767857142857143,2.1964285714285716,0.75,0.26785714285714285,0.14285714285714285,0.5892857142857143,1.1071428571428572,58,148,16,52,23,43,26,97,0.3918918918918919,0.3076923076923077,0.5348837209302325,0.35135135135135137,0.2905405405405405,0.008290969155455135,1.2727272727272727
201971,DeJuan Blair,2010-11,81,21.40740740740741,8.320987654320987,6.9753086419753085,0.9506172839506173,1.1728395061728396,0.5185185185185185,1.3950617283950617,2.6296296296296298,292,583,0,2,90,137,215,350,0.5008576329331046,0.0,0.656934306569343,0.003430531732418525,0.23499142367066894,0.0064676250266765545,0.6814159292035399
201971,DeJuan Blair,2011-12,64,21.28125,9.546875,5.484375,1.21875,0.921875,0.1875,1.4375,2.625,269,504,0,1,73,119,154,197,0.5337301587301587,0.0,0.6134453781512605,0.001984126984126984,0.2361111111111111,0.008579764001725502,0.8478260869565217
201971,DeJuan Blair,2012-13,61,14.0,5.377049180327869,3.7704918032786887,0.7377049180327869,0.6065573770491803,0.16393442622950818,0.8032786885245902,1.8360655737704918,142,271,0,1,44,70,66,164,0.5239852398523985,0.0,0.6285714285714286,0.0036900369003690036,0.25830258302583026,0.008908298840834772,0.9183673469387755
201971,DeJuan Blair,2013-14,78,15.602564102564102,6.371794871794871,4.717948717948718,0.8974358974358975,0.7692307692307693,0.2692307692307692,0.9871794871794872,2.4615384615384617,210,393,0,2,77,121,139,229,0.5343511450381679,0.0,0.6363636363636364,0.005089058524173028,0.30788804071246817,0.007139425949931507,0.9090909090909091
201971,DeJuan Blair,2014-15,29,6.137931034482759,1.9310344827586208,1.9310344827586208,0.10344827586206896,0.2413793103448276,0.034482758620689655,0.4482758620689655,1.4137931034482758,26,57,0,0,4,6,16,40,0.45614035087719296,0.0,0.6666666666666666,0.0,0.10526315789473684,0.016189088554314394,0.23076923076923075
201971,DeJuan Blair,2015-16,29,7.448275862068965,2.103448275862069,1.9655172413793103,0.3793103448275862,0.27586206896551724,0.06896551724137931,0.5172413793103449,1.8275862068965518,28,68,0,1,5,13,20,37,0.4117647058823529,0.0,0.38461538461538464,0.014705882352941176,0.19117647058823528,0.01426646958669336,0.7333333333333333
201972,Jon Brockman,2010-11,63,10.777777777777779,2.1587301587301586,2.9206349206349205,0.2857142857142857,0.2222222222222222,0.047619047619047616,0.38095238095238093,1.8888888888888888,48,94,0,0,40,59,74,110,0.5106382978723404,0.0,0.6779661016949152,0.0,0.6276595744680851,0.008997708230785922,0.75
201972,Jon Brockman,2011-12,35,6.771428571428571,1.0571428571428572,2.142857142857143,0.2571428571428571,0.11428571428571428,0.02857142857142857,0.2857142857142857,0.9428571428571428,15,45,0,1,7,15,33,42,0.3333333333333333,0.0,0.4666666666666667,0.022222222222222223,0.3333333333333333,0.010243632336655593,0.8999999999999999
201973,Jonas Jerebko,2011-12,64,22.9375,8.6875,4.8125,0.671875,0.640625,0.328125,1.03125,2.53125,212,453,32,106,100,124,96,212,0.46799116997792495,0.3018867924528302,0.8064516129032258,0.23399558498896247,0.2737306843267108,0.00855810150524076,0.6515151515151515
201973,Jonas Jerebko,2012-13,49,18.224489795918366,7.6938775510204085,3.7755102040816326,0.8775510204081632,0.7755102040816326,0.16326530612244897,0.8571428571428571,1.836734693877551,142,316,25,83,68,88,68,117,0.44936708860759494,0.30120481927710846,0.7727272727272727,0.2626582278481013,0.27848101265822783,0.010845001058610183,1.023809523809524
201973,Jonas Jerebko,2013-14,64,11.578125,4.21875,2.734375,0.609375,0.328125,0.09375,0.671875,1.328125,98,208,31,74,43,59,51,124,0.47115384615384615,0.4189189189189189,0.7288135593220338,0.3557692307692308,0.28365384615384615,0.009015964267396136,0.9069767441860465
201973,Jonas Jerebko,2014-15,75,16.413333333333334,5.973333333333334,3.76,0.9466666666666667,0.6133333333333333,0.24,0.5866666666666667,1.8,169,379,54,140,56,66,93,189,0.44591029023746703,0.38571428571428573,0.8484848484848485,0.36939313984168864,0.1741424802110818,0.007319543835571676,1.6136363636363635
201973,Jonas Jerebko,2015-16,78,15.102564102564102,4.358974358974359,3.6923076923076925,0.7948717948717948,0.2564102564102564,0.3076923076923077,0.6666666666666666,1.7564102564102564,118,286,43,108,61,78,77,211,0.4125874125874126,0.39814814814814814,0.782051282051282,0.3776223776223776,0.2727272727272727,0.006804093342554881,1.1923076923076923
201973,Jonas Jerebko,2016-17,78,15.833333333333334,3.8333333333333335,3.4871794871794872,0.9102564102564102,0.32051282051282054,0.21794871794871795,0.5,1.564102564102564,114,262,45,130,26,37,59,213,0.4351145038167939,0.34615384615384615,0.7027027027027027,0.4961832061068702,0.14122137404580154,0.006887547314455465,1.8205128205128205
201973,Jonas Jerebko,2017-18,74,15.283783783783784,5.797297297297297,3.324324324324324,0.5675675675675675,0.32432432432432434,0.16216216216216217,0.36486486486486486,1.7162162162162162,159,341,65,157,46,57,53,193,0.4662756598240469,0.4140127388535032,0.8070175438596491,0.4604105571847507,0.16715542521994134,0.007918074324324325,1.5555555555555556
201973,Jonas Jerebko,2018-19,73,16.726027397260275,6.287671232876712,3.9452054794520546,1.3150684931506849,0.3698630136986301,0.2465753424657534,0.589041095890411,1.8767123287671232,163,355,69,188,64,80,72,216,0.4591549295774648,0.3670212765957447,0.8,0.5295774647887324,0.22535211267605634,0.008056985177955807,2.2325581395348837
201974,Derrick Brown,2010-11,49,11.816326530612244,3.7755102040816326,2.020408163265306,0.673469387755102,0.40816326530612246,0.20408163265306123,0.7142857142857143,1.2040816326530612,74,131,5,10,32,60,41,58,0.5648854961832062,0.5,0.5333333333333333,0.07633587786259542,0.4580152671755725,0.011993361512330472,0.9428571428571428
